# Date Range: 20220101-20221231,,,,,,,,,,
# Segments: ,,,,,,,,,,
"# Metrics: ""analytics.totalVisitors, analytics.newVisits, analytics.visits, analytics.bounceRate, analytics.avgPageviews, analytics.avgSessionTime, analytics.transactionsPerVisit, analytics.transactions, analytics.transactionRevenue""",,,,,,,,,,
"# Dimensions: ""analytics.medium, analytics.country""",,,,,,,,,,
# Metric Filters: ,,,,,,,,,,
# Dimension Filters: ,,,,,,,,,,
Medium,Country,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Ecommerce Conversion Rate,Transactions,Revenue
(not set),Qatar,718,507,1546,0.04980595084,0.4107373868,116.1371281,0.001940491591,3,1008.92
(not set),El Salvador,716,582,1318,0.01138088012,0.1183611533,133.0136571,0.0007587253414,1,734.37
(not set),North Macedonia,715,546,1714,0.1079346558,1.66277713,204.4795799,0.01050175029,18,3639.29
navbar,Canada,714,31,1326,0.358974359,4.155354449,391.4238311,0.006033182504,8,2871.88
cpc,Andorra,708,597,1085,0.3410138249,4.498617512,163.3834101,0.01105990783,12,2718.7
organic,Uzbekistan,708,424,1139,0.3476733977,4.625987709,243.7647059,0.005267778753,6,4654.09
(none),Syria,703,670,1017,0.5063913471,4.179941003,245.3982301,0,0,0
website,Italy,698,19,1461,0.4072553046,3.736481862,291.6317591,0.006844626968,10,837.96
(none),Faroe Islands,697,649,1075,0.5451162791,3.028837209,199.2,0.004651162791,5,2668.850352
email,South Africa,697,374,1328,0.484186747,2.689759036,192.4457831,0.01430722892,19,7220.65
cpc,Cameroon,696,622,1002,0.3223552894,5.576846307,251.4371257,0.000998003992,1,341.6
(not set),Malta,692,400,1612,0.0452853598,0.5490074442,188.9112903,0.004342431762,7,516.38
email,Dominican Republic,686,376,2081,0.4603555983,3.084574724,269.2465161,0.007688611245,16,6004.93
organic,Réunion,678,332,1189,0.1984861228,5.326324643,332.8982338,0.01429772918,17,8821.86
navbar,Turkey,675,18,1125,0.3777777778,4.292444444,300.76,0.001777777778,2,642.48
tram,Argentina,675,409,1624,0.6342364532,2.328817734,206.5116995,0.00184729064,3,1006.74
display,Czechia,673,62,2211,0.2333785617,3.52464948,381.5364089,0.005427408412,12,3978.49
website,Poland,673,38,1460,0.3917808219,3.595890411,279.6486301,0.003424657534,5,3478.53
referral,Guyana,672,610,971,0.5334706488,1.940267765,166.2605561,0.01853759011,18,14412.59
navbar,Netherlands,670,18,1586,0.3379571248,4.782471627,360.2370744,0.01071878941,17,5139.22
(none),Fiji,667,630,1036,0.4749034749,4.012548263,273.2490347,0.009652509653,10,10742.27
referral,Seychelles,667,596,955,0.5884816754,2.22408377,162.0722513,0.02931937173,28,22294.99
referral,Greenland,663,607,948,0.529535865,2.030590717,181.2510549,0.0305907173,29,17199.48
paid-social,Indonesia,662,662,722,0.9210526316,1.174515235,21.76731302,0,0,0
cpc,Nicaragua,661,522,1145,0.3292576419,5.449781659,270.7187773,0.01222707424,14,7110.57
email,Costa Rica,661,377,1617,0.4273345702,2.948051948,234.1756339,0.005565862709,9,8529.97
navbar,Portugal,661,16,1456,0.3166208791,5.129807692,397.0116758,0.005494505495,8,940.18
organic,Nepal,660,416,1271,0.3375295043,4.097560976,256.902439,0.007867820614,10,5354.83
(none),Cayman Islands,652,606,1255,0.3800796813,4.211952191,304.6733068,0.01274900398,16,7691.19
mobile-notification,Spain,652,500,893,0.8219484882,1.362821948,53.89137738,0,0,0
(none),Angola,644,618,1056,0.4554924242,3.527462121,260.375,0.005681818182,6,2465.57
(not set),Bosnia & Herzegovina,639,505,1253,0.0526735834,0.6344772546,177.0582602,0.000798084597,1,213
cpc,Jersey,638,494,1324,0.3640483384,3.950151057,178.9380665,0.006797583082,9,2946.58
email,Jordan,638,304,1899,0.4286466561,3.692996314,291.07109,0.007898894155,15,3540.26
organic,Maldives,636,315,1417,0.2364149612,4.773465067,320.2286521,0.01129146083,16,5568.41
referral,Yemen,634,569,874,0.5972540046,1.867276888,172.1155606,0.0114416476,10,6665.21
tram,Egypt,634,341,1768,0.5814479638,2.76979638,243.4496606,0.003393665158,6,2064.37
cpc,Uganda,632,543,886,0.3386004515,4.64785553,210.3984199,0.009029345372,8,1806.4
referral,Gabon,630,598,833,0.6290516206,1.743097239,147.452581,0.01320528211,11,7662.47
referral,Turkmenistan,629,555,800,0.76875,1.4975,77.2075,0.0075,6,928.57
s-cpm,Jersey,629,561,765,0.8562091503,1.248366013,36.51503268,0,0,0
(none),Cameroon,624,599,861,0.524970964,4.099883856,239.8141696,0.005807200929,5,1831.21
email,Georgia,619,307,2069,0.4282261962,3.889801837,340.3117448,0.008216529725,17,3933.251023
cpc,Bahamas,618,529,1007,0.3346573982,5.606752731,211.8689176,0.007944389275,8,3046.478796
organic,Tanzania,618,350,955,0.2816753927,4.603141361,288.1759162,0.01884816754,18,5714.78
(none),Monaco,612,540,877,0.5017103763,3.270239453,262.0296465,0.01596351197,14,3728.25
cpc,Angola,612,528,895,0.2960893855,5.603351955,232.9072626,0.005586592179,5,1456.95
website,South Korea,611,14,1243,0.3732904264,3.766693484,311.8938053,0.003218020917,4,1452.37
cpc,Zambia,604,513,872,0.3176605505,6.264908257,269.5309633,0.01032110092,9,5557.78
(none),Antigua & Barbuda,597,523,960,0.5447916667,3.464583333,236.4177083,0.007291666667,7,4420.8
referral,Togo,594,566,759,0.6100131752,1.770750988,156.5836627,0.006587615283,5,5032.17
referral,Grenada,591,528,945,0.526984127,2.135449735,238.6730159,0.05396825397,51,41144.58
(none),Belize,590,540,920,0.4630434783,4.786956522,275.1847826,0.008695652174,8,3160.58
tram,Indonesia,589,344,1222,0.6947626841,2.032733224,146.0564648,0.002454991817,3,176.85
referral,St. Martin,584,502,871,0.524684271,2.001148106,202.7118255,0.05281285878,46,22927.11
button,United States,583,425,1042,0.3953934741,4.038387716,101.5,0.001919385797,2,1791.47
cpc,Syria,571,479,981,0.3068297655,6.059123344,259.2680938,0.002038735984,2,572.68
organic,Guadeloupe,571,229,1160,0.1974137931,4.462068966,331.95,0.01120689655,13,5260.44
referral,Bermuda,565,518,833,0.5366146459,2.079231693,177.334934,0.03241296519,27,17978.42
cpc,Zimbabwe,561,441,849,0.273262662,5.929328622,299.2308598,0.008244994111,7,3672.82
organic,Laos,561,281,1037,0.2642237223,4.632594021,294.2873674,0.02025072324,21,5223.37
paid-social,Chile,560,558,671,0.8837555887,1.253353204,17.12071535,0,0,0
referral,Burkina Faso,560,517,806,0.5632754342,2.034739454,200.6327543,0.02729528536,22,13525.20771
(none),Northern Mariana Islands,552,498,1102,0.2713248639,5.390199637,355.9083485,0.003629764065,4,2680.06
(not set),Honduras,551,453,836,0.02751196172,0.4677033493,206.3241627,0.004784688995,4,771.9
(not set),Paraguay,551,491,860,0.02674418605,0.1686046512,96.21744186,0.002325581395,2,609.11
referral,Malawi,551,508,722,0.5914127424,1.754847645,145.6412742,0.03185595568,23,11512.21325
(none),Tajikistan,549,531,817,0.4993880049,3.473684211,217.1811506,0.008567931457,7,3960.99
organic,Côte d’Ivoire,549,375,835,0.3700598802,4.049101796,248.3832335,0,0,0
referral,Djibouti,549,509,854,0.5807962529,2.043325527,231.4285714,0.0281030445,24,16975.78793
(not set),Nigeria,548,469,1013,0.07996051333,0.9338598223,142.4787759,0.001974333662,2,1056.23
navbar,China,544,42,2181,0.4465841357,3.41999083,406.4401651,0.010087116,22,2372
tram,Luxembourg,539,357,1145,0.7152838428,1.868995633,131.0209607,0,0,0
paid-social,Lithuania,537,515,650,0.92,1.118461538,11.02923077,0,0,0
(none),Mozambique,536,519,745,0.4939597315,3.736912752,278.7315436,0.004026845638,3,637.12
website,Israel,533,56,1090,0.4110091743,3.431192661,259.6724771,0.002752293578,3,780.02
navbar,Greece,532,11,1273,0.3307148468,5.06205813,411.8075412,0.01335428123,17,3785.52
referral,Burundi,532,478,762,0.6443569554,1.728346457,131.4632546,0.0157480315,12,6808.9
referral,Western Sahara,531,454,702,0.547008547,2.078347578,162.1908832,0.02706552707,19,4116.52
(none),Rwanda,530,501,779,0.5391527599,3.444159178,236.6225931,0.003851091142,3,806.49
referral,Liechtenstein,530,490,697,0.5480631277,1.888091822,150.758967,0.03586800574,25,9033.260756
search-banner,Chile,530,182,744,0.313172043,2.692204301,222.0860215,0.01747311828,13,2308.82
organic,Nicaragua,529,264,1157,0.2350907519,4.985306828,385.9256698,0.01296456353,15,6127.02
organic,Paraguay,529,223,934,0.2012847966,4.141327623,268.1284797,0.01070663812,10,2660.51
Social,Ukraine,528,286,1168,0.6558219178,2.068493151,163.5205479,0,0,0
navbar,Austria,524,8,1026,0.3547758285,4.100389864,321.4580897,0.004873294347,5,785.5
(not set),Lebanon,521,301,1588,0.02455919395,0.1731738035,128.563602,0.0006297229219,1,173.5
(none),Mali,520,494,725,0.5213793103,3.372413793,228.7255172,0.008275862069,6,3066.08
website,Norway,519,15,1038,0.3188824663,4.048169557,308.0183044,0.003853564547,4,944.32
cpc,Guam,514,417,879,0.3185437998,5.849829352,286.4129693,0.01820250284,16,7855.28
cpc,Libya,513,452,714,0.3277310924,5.75070028,193.9789916,0.001400560224,1,105
(none),Zambia,512,494,806,0.4156327543,4.048387097,296.5707196,0.01364764268,11,4330.34
tram,Serbia,510,249,1047,0.6446991404,2.083094556,157.8481375,0.003820439351,4,733.73
paid-social,Sweden,508,495,585,0.9076923077,1.153846154,5.422222222,0,0,0
(none),Congo - Kinshasa,505,473,832,0.4915865385,3.908653846,276.6814904,0.003605769231,3,658.71
organic,Afghanistan,504,276,988,0.262145749,5.931174089,370.6619433,0.005060728745,5,4016.757375
email,Qatar,503,265,944,0.4788135593,2.757415254,188.8591102,0.008474576271,8,2427.4
paid-social,Uruguay,503,502,556,0.9190647482,1.115107914,10.47122302,0,0,0
navbar,Australia,501,12,938,0.4179104478,3.396588486,312.7867804,0.008528784648,8,4647.88
cpc,French Polynesia,500,423,797,0.3939774153,4.510664994,218.7139272,0.03262233375,26,15205.5
Social,Romania,500,290,760,0.8157894737,1.536842105,60.52631579,0.001315789474,1,7.5
(not set),Kazakhstan,494,403,718,0.1420612813,0.3690807799,128.3008357,0.00278551532,2,34
cpc,Monaco,494,428,713,0.3997194951,4.713884993,190.3534362,0.01963534362,14,3288.72
tram,Dominican Republic,493,298,1214,0.6359143328,2.479406919,212.2520593,0.006589785832,8,2179.51
tram,China,490,271,1555,0.6019292605,2.549839228,279.955627,0.005144694534,8,3193.51
display,France,489,226,852,0.2629107981,1.805164319,80.36619718,0,0,0
organic,Jersey,488,221,1222,0.2086743044,5.625204583,401.8134206,0.009819967267,12,3850.16
paid-social,Bolivia,484,482,538,0.9200743494,1.159851301,19.58921933,0,0,0
s-cpm,El Salvador,482,446,583,0.845626072,1.411663808,36.29674099,0,0,0
organic,Sudan,481,318,685,0.3313868613,5.218978102,253.8058394,0,0,0
(none),Madagascar,480,450,667,0.5127436282,3.286356822,243.1604198,0.008995502249,6,1796.53
tram,Ecuador,480,295,1077,0.6675951718,2.078922934,175.7047354,0.003714020427,4,2436.51
ads,France,477,440,592,0.4780405405,2.834459459,81.69087838,0,0,0
paid-social,Latvia,475,452,546,0.9175824176,1.153846154,18.67399267,0,0,0
(none),New Caledonia,473,446,696,0.5028735632,3.306034483,264.1350575,0.002873563218,2,805.9
cpc,Gambia,473,369,789,0.3396704689,5.328263625,234.3941698,0.007604562738,6,2809.68
(not set),Sri Lanka,470,307,911,0.05598243688,0.5279912184,176.2074643,0.004390779363,4,1492.19
(none),Somalia,467,445,640,0.4859375,3.6046875,215.171875,0.003125,2,166
cpc,Cape Verde,466,358,855,0.3415204678,5.625730994,242.045614,0.00701754386,6,2522.96
referral,British Virgin Islands,466,395,735,0.5183673469,2.402721088,219.4013605,0.04217687075,31,21843.92
s-cpm,Uruguay,466,426,556,0.7787769784,1.48381295,49.31115108,0,0,0
ads,United States,460,455,468,0.7927350427,1.478632479,16.1517094,0.002136752137,1,42
paid-social,Brazil,460,460,493,0.9269776876,1.099391481,13.26977688,0,0,0
paid-social,Moldova,460,458,518,0.9324324324,1.140926641,2.953667954,0,0,0
cpc,Rwanda,459,398,681,0.3039647577,5.744493392,290.1527166,0.01174743025,8,2634.4
navbar,Romania,459,13,1156,0.2984429066,4.861591696,464.115917,0.0008650519031,1,320.832863
navbar,Malaysia,458,38,771,0.4163424125,3.900129702,273.2581064,0.002594033722,2,364.95
tram,Puerto Rico,456,280,1050,0.6923809524,2.118095238,161.7752381,0.001904761905,2,323.74
organic,Senegal,454,220,928,0.2036637931,5.685344828,362.9633621,0.004310344828,4,1481.9
paid-social,Belgium,454,442,514,0.9280155642,1.087548638,6.326848249,0,0,0
website,Netherlands,453,28,861,0.3228803717,3.87804878,283.5319396,0.005807200929,5,2023.34
cpc,Mozambique,452,394,682,0.2873900293,5.442815249,244.159824,0.005865102639,4,1806.55
referral,Suriname,451,411,649,0.5670261941,1.845916795,156.6024653,0.01540832049,10,4336
website,Mexico,448,18,953,0.3315844701,3.669464848,389.6768101,0.004197271773,4,169.43
(none),St. Barthélemy,443,419,684,0.5043859649,2.929824561,221.3260234,0.01754385965,12,3464.23
email,Guatemala,443,236,973,0.443987667,2.565262076,197.618705,0.005138746146,5,509.81
navbar,Slovakia,443,5,996,0.3504016064,4.205823293,321.4457831,0.006024096386,6,3183.1
s-cpm,Honduras,441,417,511,0.8101761252,1.57925636,57.94911937,0,0,0
navbar,Thailand,440,18,815,0.336196319,4.087116564,374.0294479,0.00490797546,4,781.45
referral,Northern Mariana Islands,439,329,755,0.3165562914,2.786754967,235.4900662,0.01986754967,15,10878.97737
s-cpm,Iran,435,430,449,0.9554565702,1.073496659,11.56570156,0,0,0
tram,Belarus,435,227,1203,0.6151288446,2.329177057,226.1762261,0.002493765586,3,630.74
referral,Timor-Leste,431,365,693,0.4473304473,2.245310245,271.9047619,0.04473304473,31,16050.67
s-cpm,Cayman Islands,430,400,523,0.8221797323,1.521988528,36.82409178,0,0,0
website,Austria,430,19,1207,0.3048881524,4.136702568,322.0521955,0.006628003314,8,244.23
paid-social,Slovenia,426,406,513,0.9161793372,1.150097466,13.96881092,0,0,0
cpc,Bermuda,423,397,636,0.356918239,5.385220126,194.0471698,0.01100628931,7,2052.18
cpc,Ethiopia,423,342,591,0.3367174281,5.475465313,249.605753,0.005076142132,3,809.5
button,United Kingdom,420,271,714,0.3697478992,4.717086835,133.5742297,0.002801120448,2,1298.46
s-cpm,(not set),419,349,487,0.8008213552,1.369609856,63.59753593,0.00205338809,1,150.54
tram,Vietnam,415,257,853,0.6834701055,2.044548652,181.5861665,0.003516998828,3,1588.007502
cpc,Curaçao,413,348,661,0.3600605144,4.473524962,188.8396369,0.009077155825,6,2743.55
paid-social,Canada,408,405,470,0.9106382979,1.125531915,9.99787234,0,0,0
paid-social,Spain,408,390,463,0.8876889849,1.291576674,15.06479482,0,0,0
cpc,Gibraltar,405,350,580,0.3034482759,5.35,191.6603448,0.005172413793,3,997.97
email,Pakistan,405,203,1111,0.4482448245,3.810981098,298.8622862,0.01620162016,18,9572.74
(not set),Cambodia,404,223,1281,0.04605776737,0.4660421546,222.7603435,0.006245120999,8,2051.545331
email,Kuwait,404,245,994,0.4265593561,2.743460765,190.8571429,0.003018108652,3,1347.61
referral,St. Vincent & Grenadines,404,353,614,0.5390879479,2.169381107,245.4039088,0.04560260586,28,18783.12
referral,Turks & Caicos Islands,400,367,579,0.597582038,2.183074266,175.1502591,0.03799654577,22,14244.31
tram,Moldova,400,225,1107,0.6287262873,2.150858175,181.7615176,0.004516711834,5,677.17
organic,Martinique,398,170,828,0.2342995169,4.694444444,323.7983092,0.00845410628,7,3813.41
social,United Kingdom,397,346,476,0.8697478992,1.317226891,24.6092437,0,0,0
Social,Slovakia,397,248,673,0.720653789,2.016344725,105.6953938,0.001485884101,1,1365.88
navbar,Switzerland,396,13,737,0.2998643148,4.906377205,400.8331072,0.004070556309,3,1270.92
(none),Bermuda,395,381,562,0.4537366548,4.567615658,267.2419929,0.003558718861,2,2076.76
navbar,Belgium,393,11,785,0.3121019108,4.92866242,393.2420382,0.01910828025,15,2466.48
navbar,Philippines,390,25,1496,0.4799465241,2.909759358,589.8816845,0,0,0
email,Cambodia,389,192,842,0.4655581948,2.85391924,228.1591449,0.02375296912,20,10151.77
cpc,French Guiana,385,340,528,0.2973484848,5.715909091,265.7140152,0.01704545455,9,2530.15
cpc,Trinidad & Tobago,383,302,660,0.3651515152,4.460606061,206.6272727,0.007575757576,5,504.11
cpc,Mauritius,382,314,623,0.3611556982,4.51364366,146.8571429,0.001605136437,1,328.56
email,Tunisia,382,185,1311,0.4477498093,3.822273074,428.4584287,0.008390541571,11,1384.86
organic,Guam,378,205,721,0.2274618585,5.373092926,378.001387,0.01941747573,14,9339.69232
(none),St. Lucia,376,324,828,0.4287439614,4.262077295,342.4516908,0.003623188406,3,3092.19
(none),Namibia,375,358,591,0.4416243655,4.27749577,282.6818951,0.008460236887,5,4678.55
referral,Congo - Brazzaville,373,355,467,0.6488222698,1.591006424,119.111349,0.01070663812,5,3836.75
(none),Mauritania,372,351,563,0.4103019538,4.982238011,297.1829485,0.003552397869,2,821
email,Lebanon,372,200,773,0.4915912031,2.730918499,211.9831824,0.009055627426,7,2298.25
tram,Malaysia,371,228,1271,0.6970889064,1.817466562,167.4579072,0.001573564123,2,142.32
cpc,Namibia,369,315,505,0.2732673267,6.279207921,213.0594059,0.009900990099,5,1121.113042
organic,Trinidad & Tobago,369,217,881,0.267877412,4.574347333,368.0192963,0.007945516459,7,2623.02
website,Turkey,369,17,632,0.3734177215,4.284810127,367.8481013,0.007911392405,5,893.45
cpc,Somalia,367,295,518,0.3108108108,6.727799228,242.2683398,0.001930501931,1,241
tram,Costa Rica,366,224,923,0.5926327194,2.323943662,227.8320693,0.004333694475,4,2337.29
navbar,Colombia,365,3,768,0.40234375,3.7265625,442.6770833,0.002604166667,2,293
(not set),Montenegro,364,270,864,0.01273148148,0.150462963,114.7141204,0.001157407407,1,34.7
email,Nigeria,364,174,822,0.4525547445,2.706812652,281.0352798,0.006082725061,5,2161.7
s-cpm,Sri Lanka,363,309,408,0.8039215686,1.43872549,45.15196078,0,0,0
social,Czechia,363,243,757,0.7001321004,2.553500661,127.4517834,0,0,0
social,United States,363,334,402,0.8731343284,1.57960199,31.59950249,0,0,0
email,Venezuela,361,170,795,0.3987421384,3.564779874,255.0855346,0.006289308176,5,6287.47
organic,Andorra,360,155,735,0.2027210884,3.925170068,308.1673469,0.009523809524,7,1367.57
navbar,Finland,356,8,697,0.350071736,4.632711621,368.4806313,0.007173601148,5,2199.25
website,Finland,355,4,652,0.3021472393,4.168711656,299.1641104,0.004601226994,3,81
cpc,Barbados,354,293,556,0.345323741,6.133093525,242.1690647,0.02338129496,13,4642.059747
paid-social,Guatemala,354,354,402,0.9004975124,1.124378109,18.33084577,0,0,0
email,Kenya,352,184,653,0.5099540582,2.542113323,188.0903522,0.01378254211,9,2289.18
paid-social,Costa Rica,352,349,400,0.88,1.235,28.8125,0,0,0
website,Brazil,352,11,547,0.4131627057,3.28702011,272.7239488,0.001828153565,1,605.27
organic,Libya,350,237,620,0.3467741935,4.9,300.5112903,0.003225806452,2,709.47
s-cpm,Aruba,349,305,438,0.8538812785,1.461187215,31.62100457,0,0,0
organic,Uganda,348,200,506,0.3260869565,4.454545455,256.1541502,0.00395256917,2,1669.14
(none),St. Martin,346,311,462,0.474025974,4.203463203,272.1406926,0.004329004329,2,1747.25
organic,Syria,346,208,690,0.2855072464,6.565217391,433.3826087,0.004347826087,3,736
organic,Bahamas,345,187,693,0.227994228,5.038961039,329.5108225,0.01298701299,9,3430.6
email,Montenegro,344,153,821,0.503045067,2.780755177,210.3313033,0.004872107186,4,1058.92
s-cpm,Bolivia,344,319,410,0.8365853659,1.375609756,36.33170732,0,0,0
(none),British Virgin Islands,342,293,522,0.4195402299,4.383141762,282.0536398,0.005747126437,3,423.561277
organic,Cape Verde,341,151,774,0.2028423773,4.967700258,419.7713178,0.01550387597,12,3586.48
paid-social,El Salvador,341,341,385,0.9376623377,1.093506494,8.490909091,0,0,0
website,Australia,341,59,630,0.4158730159,3.352380952,301.2253968,0.004761904762,3,983.13
paid-social,Malta,340,339,398,0.9020100503,1.155778894,12.70603015,0,0,0
cpc,Macao,337,268,524,0.3969465649,4.440839695,208.6049618,0.009541984733,5,1117.96
Social,Germany,337,225,523,0.741873805,1.692160612,114.2963671,0,0,0
(none),Seychelles,336,300,563,0.4156305506,4.465364121,283.2486679,0.005328596803,3,3520.22
(not set),Nicaragua,335,285,494,0.04251012146,0.528340081,175.2206478,0.008097165992,4,2560.38
banner,United States,335,335,335,0.5373134328,1.811940299,6.576119403,0,0,0
cpc,Sint Maarten,333,282,553,0.356238698,5.622061483,162.60217,0.00904159132,5,1239.891253
referral,Caribbean Netherlands,332,299,472,0.5466101695,2.116525424,190.375,0.03177966102,15,6894.9
s-cpm,Gibraltar,331,285,435,0.8068965517,1.68045977,42.15172414,0,0,0
